"Verdict","Scope","Tab","BibleRow","Style","BiblePrice","CodePrice","PerkName","BibleSkillRequirements","CodeRequirements","BibleCharacterType","BibleType","BiblePrimaryStat","BibleSecondaryStat","BibleScalingSource","BibleCrossSkill","BibleFP","BibleSTM","BibleCastingTime","BibleCooldownTime","BibleDevStatus","BibleAdditionalRequirements","BibleNotes","BibleDescription","CodeDescription","CodePerk","GrantedFeats","AbilityEvidence","FeatDescriptionEvidence","SpellDescriptionEvidence","Findings"
"PASS","Scoped implemented","Beast Mastery","117","Bruiser","4.0","4","Ice Breath III","42.0","Beast Level 42; Beast Role Bruiser","Beast","Combat","MGT","PER","Combat Formula","","-","7.0","-","15 seconds","Implemented","Bruiser beast only","Hostiles only. If cone AI remains unstable, implement as a hostile-only target-centered burst.","The beast breathes ice at hostile targets in a 6m x 5m cone, dealing 18 ice DMG plus MGT scaling and immobilizing affected enemies for 10 seconds.","The beast breathes ice at hostile targets in a 6m x 5m cone, dealing 18 ice DMG plus MGT scaling and immobilizing affected enemies for 10 seconds.","IceBreath/BeastBruiser/Ice Breath rank 3","IceBreath3","IceBreath3: IceBreathAbilityDefinition.cs name='Ice Breath III' level=3 skill=BeastMastery activation=Casted FP=- STM=7 cast=0 cooldown=15","IceBreath3: PASS exact Bible text TLK 5297","IceBreath3: PASS exact Bible text TLK 5297",""
"PASS","Scoped implemented","Beast Mastery","118","Bruiser","4.0","4","Crushing Slam III","45.0","Beast Level 45; Beast Role Bruiser","Beast","Combat","MGT","PER","Combat Formula","","-","9.0","-","24 seconds","Implemented","Bruiser beast only","Hostiles only.","The beast slams hostile enemies within 5m for 18 physical DMG plus MGT scaling and Dazes them for 15 seconds.","The beast slams hostile enemies within 5m for 18 physical DMG plus MGT scaling and Dazes them for 15 seconds.","CrushingSlam/BeastBruiser/Crushing Slam rank 3","CrushingSlam3","CrushingSlam3: CrushingSlamAbilityDefinition.cs name='Crushing Slam III' level=3 skill=BeastMastery activation=Casted FP=- STM=9 cast=0 cooldown=24","CrushingSlam3: PASS exact Bible text TLK 5298","CrushingSlam3: PASS exact Bible text TLK 5298",""
"PASS","Scoped implemented","Beast Mastery","119","Bruiser","4.0","4","Endurance Link III","48.0","Beast Level 48; Beast Role Bruiser","Beast","Trait","MGT","PER","Design Added","","-","-","-","-","Implemented","Bruiser beast only","","The beast has a 30% chance to restore 1 STM to its master when it lands an attack.","The beast has a 30% chance to restore 1 STM to its master when it lands an attack.","EnduranceLink/BeastBruiser/Endurance Link rank 3","","-","-","-",""
"PASS","Scoped implemented","Beast Mastery","120","Bruiser","4.0","4","Rampage II","50.0","Beast Level 50; Beast Role Bruiser","Beast","Combat","MGT","PER","Combat Formula","","-","9.0","-","24 seconds","Implemented","Bruiser beast only","Hostiles only.","The beast attacks up to 4 hostile enemies within 5m for 14 physical DMG plus MGT scaling each.","The beast attacks up to 4 hostile enemies within 5m for 14 physical DMG plus MGT scaling each.","Rampage/BeastBruiser/Rampage rank 2","Rampage2","Rampage2: RampageAbilityDefinition.cs name='Rampage II' level=2 skill=BeastMastery activation=Casted FP=- STM=9 cast=0 cooldown=24","Rampage2: PASS exact Bible text TLK 4013","Rampage2: PASS exact Bible text TLK 4013",""
"PASS","Scoped implemented","Beast Mastery","121","Bruiser","5.0","5","Primal Overrun","50.0","Beast Level 50; Beast Role Bruiser; Quest primal_overrun_mastery","Beast","Combat","MGT","PER","Design Added","","-","12.0","-","45 seconds","Implemented","Bruiser beast only","High-rank beast ability, not part of the shared player capstone pool.","The beast deals 42 physical DMG plus MGT scaling to hostile enemies within 5m and deals 12% more damage for 30 seconds.","The beast deals 42 physical DMG plus MGT scaling to hostile enemies within 5m and deals 12% more damage for 30 seconds.","PrimalOverrun/BeastBruiser/Primal Overrun rank 1","PrimalOverrun1","PrimalOverrun1: PrimalOverrunAbilityDefinition.cs name='Primal Overrun' level=1 skill=BeastMastery activation=Casted FP=- STM=12 cast=0 cooldown=45","PrimalOverrun1: PASS exact Bible text TLK 5299","PrimalOverrun1: PASS exact Bible text TLK 5299",""
"PASS","Scoped implemented","Beast Mastery","124","Evasion","2.0","2","Evasive Maneuver I","5.0","Beast Level 5; Beast Role Evasion","Beast","Combat","MGT","PER","Design Added","","-","3.0","-","18 seconds","Implemented","Evasion beast only","","The beast gains +6% evasion chance for 3 minutes.","The beast gains +6% evasion chance for 3 minutes.","EvasiveManeuver/BeastEvasion/Evasive Maneuver rank 1","EvasiveManeuver1","EvasiveManeuver1: EvasiveManeuverAbilityDefinition.cs name='Evasive Maneuver I' level=1 skill=BeastMastery activation=Casted FP=- STM=3 cast=0 cooldown=18","EvasiveManeuver1: PASS exact Bible text TLK 3156","EvasiveManeuver1: PASS exact Bible text TLK 3156",""
"PASS","Scoped implemented","Beast Mastery","125","Evasion","2.0","2","Assault I","8.0","Beast Level 8; Beast Role Evasion","Beast","Combat","MGT","PER","Combat Formula","","-","3.0","-","10 seconds","Implemented","Evasion beast only","","The beast's next attack deals +10 physical DMG and grants +6% evasion chance for 30 seconds.","The beast's next attack deals +10 physical DMG and grants +6% evasion chance for 30 seconds.","Assault/BeastEvasion/Assault rank 1","Assault1","Assault1: AssaultAbilityDefinition.cs name='Assault I' level=1 skill=BeastMastery activation=Casted FP=- STM=3 cast=0 cooldown=10","Assault1: PASS exact Bible text TLK 5302","Assault1: PASS exact Bible text TLK 5302",""
"PASS","Scoped implemented","Beast Mastery","126","Evasion","3.0","3","Distracting Feint I","12.0","Beast Level 12; Beast Role Evasion","Beast","Combat","MGT","PER","Design Added","","-","4.0","-","15 seconds","Implemented","Evasion beast only","","The beast's next attack reduces target hit chance and evasion chance by 4% for 15 seconds and generates 350 base Enmity plus VIT scaling.","The beast's next attack reduces target hit chance and evasion chance by 4% for 15 seconds and generates 350 base Enmity plus VIT scaling.","DistractingFeint/BeastEvasion/Distracting Feint rank 1","DistractingFeint1","DistractingFeint1: DistractingFeintAbilityDefinition.cs name='Distracting Feint I' level=1 skill=BeastMastery activation=Weapon FP=- STM=4 cast=0 cooldown=15","DistractingFeint1: PASS exact Bible text TLK 5303","DistractingFeint1: PASS exact Bible text TLK 5303",""
"PASS","Scoped implemented","Beast Mastery","127","Evasion","3.0","3","Evasive Challenge I","15.0","Beast Level 15; Beast Role Evasion","Beast","Combat","MGT","PER","Combat Formula","","-","5.0","-","30 seconds","Implemented","Evasion beast only","Replaces enmity drop so evade-trigger perks can actually fire.","The beast goads a single target, gains +8% evasion chance for 30 seconds, and restores 1 STM the next time it evades during the effect.","The beast goads a single target, gains +8% evasion chance for 30 seconds, and restores 1 STM the next time it evades during the effect.","EvasiveChallenge/BeastEvasion/Evasive Challenge rank 1","EvasiveChallenge1","EvasiveChallenge1: EvasiveChallengeAbilityDefinition.cs name='Evasive Challenge I' level=1 skill=BeastMastery activation=Casted FP=- STM=5 cast=0 cooldown=30","EvasiveChallenge1: PASS exact Bible text TLK 5304","EvasiveChallenge1: PASS exact Bible text TLK 5304",""
"PASS","Scoped implemented","Beast Mastery","128","Evasion","3.0","3","Evasive Maneuver II","18.0","Beast Level 18; Beast Role Evasion","Beast","Combat","MGT","PER","Design Added","","-","4.0","-","18 seconds","Implemented","Evasion beast only","","The beast gains +10% evasion chance for 3 minutes.","The beast gains +10% evasion chance for 3 minutes.","EvasiveManeuver/BeastEvasion/Evasive Maneuver rank 2","EvasiveManeuver2","EvasiveManeuver2: EvasiveManeuverAbilityDefinition.cs name='Evasive Maneuver II' level=2 skill=BeastMastery activation=Casted FP=- STM=4 cast=0 cooldown=18","EvasiveManeuver2: PASS exact Bible text TLK 3157","EvasiveManeuver2: PASS exact Bible text TLK 3157",""
"PASS","Scoped implemented","Beast Mastery","129","Evasion","3.0","3","Sniff I","22.0","Beast Level 22; Beast Role Evasion","Beast","Trait","MGT","PER","Design Added","","-","-","-","-","Implemented","Evasion beast only","Kept as Evasion role utility.","The beast gains +5% rare item find chance after combat.","The beast gains +5% rare item find chance after combat.","Sniff/BeastEvasion/Sniff rank 1","SniffTrait","SniffTrait: no active ability definition","SniffTrait: PASS exact Bible text TLK 4073","-",""
"PASS","Scoped implemented","Beast Mastery","130","Evasion","2.0","2","Assault II","25.0","Beast Level 25; Beast Role Evasion","Beast","Combat","MGT","PER","Combat Formula","","-","5.0","-","10 seconds","Implemented","Evasion beast only","","The beast's next attack deals +20 physical DMG and grants +10% evasion chance for 30 seconds.","The beast's next attack deals +20 physical DMG and grants +10% evasion chance for 30 seconds.","Assault/BeastEvasion/Assault rank 2","Assault2","Assault2: AssaultAbilityDefinition.cs name='Assault II' level=2 skill=BeastMastery activation=Casted FP=- STM=5 cast=0 cooldown=10","Assault2: PASS exact Bible text TLK 5305","Assault2: PASS exact Bible text TLK 5305",""
"PASS","Scoped implemented","Beast Mastery","131","Evasion","4.0","4","Distracting Feint II","28.0","Beast Level 28; Beast Role Evasion","Beast","Combat","MGT","PER","Design Added","","-","5.0","-","15 seconds","Implemented","Evasion beast only","","The beast's next attack reduces target hit chance and evasion chance by 8% for 15 seconds and generates 500 base Enmity plus VIT scaling.","The beast's next attack reduces target hit chance and evasion chance by 8% for 15 seconds and generates 500 base Enmity plus VIT scaling.","DistractingFeint/BeastEvasion/Distracting Feint rank 2","DistractingFeint2","DistractingFeint2: DistractingFeintAbilityDefinition.cs name='Distracting Feint II' level=2 skill=BeastMastery activation=Weapon FP=- STM=5 cast=0 cooldown=15","DistractingFeint2: PASS exact Bible text TLK 5306","DistractingFeint2: PASS exact Bible text TLK 5306",""
"PASS","Scoped implemented","Beast Mastery","132","Evasion","3.0","3","Quick Recovery I","30.0","Beast Level 30; Beast Role Evasion","Beast","Trait","MGT","PER","Design Added","","-","-","-","-","Implemented","Evasion beast only","","When the beast evades an attack, it has a 15% chance to restore 1 STM.","When the beast evades an attack, it has a 15% chance to restore 1 STM.","QuickRecovery/BeastEvasion/Quick Recovery rank 1","QuickRecoveryTrait","QuickRecoveryTrait: no active ability definition","QuickRecoveryTrait: PASS exact Bible text TLK 4074","-",""
"PASS","Scoped implemented","Beast Mastery","133","Evasion","4.0","4","Evasive Challenge II","35.0","Beast Level 35; Beast Role Evasion","Beast","Combat","MGT","PER","Combat Formula","","-","7.0","-","30 seconds","Implemented","Evasion beast only","Replacement tier: selected target receives the full lower-rank goad before nearby enemies are added.","The beast goads the selected target and enemies within 5m, removes movement slow,
gains +14% evasion chance for 30 seconds, and restores 1 STM the next time it evades during the effect.","The beast goads the selected target and enemies within 5m, removes movement slow, gains +14% evasion chance for 30 seconds, and restores 1 STM the next time it evades during the effect.","EvasiveChallenge/BeastEvasion/Evasive Challenge rank 2","EvasiveChallenge2","EvasiveChallenge2: EvasiveChallengeAbilityDefinition.cs name='Evasive Challenge II' level=2 skill=BeastMastery activation=Casted FP=- STM=7 cast=0 cooldown=30","EvasiveChallenge2: PASS exact Bible text TLK 5409","EvasiveChallenge2: PASS exact Bible text TLK 5409",""
"PASS","Scoped implemented","Beast Mastery","134","Evasion","3.0","3","Evasive Maneuver III","38.0","Beast Level 38; Beast Role Evasion","Beast","Combat","MGT","PER","Design Added","","-","6.0","-","18 seconds","Implemented","Evasion beast only","","The beast gains +14% evasion chance for 3 minutes.","The beast gains +14% evasion chance for 3 minutes.","EvasiveManeuver/BeastEvasion/Evasive Maneuver rank 3","EvasiveManeuver3","EvasiveManeuver3: EvasiveManeuverAbilityDefinition.cs name='Evasive Maneuver III' level=3 skill=BeastMastery activation=Casted FP=- STM=6 cast=0 cooldown=18","EvasiveManeuver3: PASS exact Bible text TLK 3158","EvasiveManeuver3: PASS exact Bible text TLK 3158",""
"PASS","Scoped implemented","Beast Mastery","135","Evasion","3.0","3","Sniff II","40.0","Beast Level 40; Beast Role Evasion","Beast","Trait","MGT","PER","Design Added","","-","-","-","-","Implemented","Evasion beast only","","The beast gains +10% rare item find chance after combat.","The beast gains +10% rare item find chance after combat.","Sniff/BeastEvasion/Sniff rank 2","","-","-","-",""
"PASS","Scoped implemented","Beast Mastery","136","Evasion","4.0","4","Assault III","42.0","Beast Level 42; Beast Role Evasion","Beast","Combat","MGT","PER","Combat Formula","","-","7.0","-","10 seconds","Implemented","Evasion beast only","","The beast's next attack deals +32 physical DMG and grants +14% evasion chance for 30 seconds.","The beast's next attack deals +32 physical DMG and grants +14% evasion chance for 30 seconds.","Assault/BeastEvasion/Assault rank 3","Assault3","Assault3: AssaultAbilityDefinition.cs name='Assault III' level=3 skill=BeastMastery activation=Casted FP=- STM=7 cast=0 cooldown=10","Assault3: PASS exact Bible text TLK 5308","Assault3: PASS exact Bible text TLK 5308",""
"PASS","Scoped implemented","Beast Mastery","137","Evasion","4.0","4","Distracting Feint III","45.0","Beast Level 45; Beast Role Evasion","Beast","Combat","MGT","PER","Design Added","","-","7.0","-","15 seconds","Implemented","Evasion beast only","","The beast's next attack reduces target hit chance and evasion chance by 12% for 15 seconds and generates 650 base Enmity plus VIT scaling.","The beast's next attack reduces target hit chance and evasion chance by 12% for 15 seconds and generates 650 base Enmity plus VIT scaling.","DistractingFeint/BeastEvasion/Distracting Feint rank 3","DistractingFeint3","DistractingFeint3: DistractingFeintAbilityDefinition.cs name='Distracting Feint III' level=3 skill=BeastMastery activation=Weapon FP=- STM=7 cast=0 cooldown=15","DistractingFeint3: PASS exact Bible text TLK 5309","DistractingFeint3: PASS exact Bible text TLK 5309",""
"PASS","Scoped implemented","Beast Mastery","138","Evasion","4.0","4","Quick Recovery II","48.0","Beast Level 48; Beast Role Evasion","Beast","Trait","MGT","PER","Design Added","","-","-","-","-","Implemented","Evasion beast only","","When the beast evades an attack, it has a 25% chance to restore 1 STM.","When the beast evades an attack, it has a 25% chance to restore 1 STM.","QuickRecovery/BeastEvasion/Quick Recovery rank 2","","-","-","-",""
"PASS","Scoped implemented","Beast Mastery","139","Evasion","3.0","3","Sniff III","50.0","Beast Level 50; Beast Role Evasion","Beast","Trait","MGT","PER","Design Added","","-","-","-","-","Implemented","Evasion beast only","","The beast gains +15% rare item find chance after combat.","The beast gains +15% rare item find chance after combat.","Sniff/BeastEvasion/Sniff rank 3","","-","-","-",""
"PASS","Scoped implemented","Beast Mastery","140","Evasion","5.0","5","Untouchable Instinct","50.0","Beast Level 50; Beast Role Evasion; Quest untouchable_instinct_mastery","Beast","Combat","MGT","PER","Design Added","","-","10.0","-","45 seconds","Implemented","Evasion beast only","High-rank beast ability, not part of the shared player capstone pool.","The beast gains +20% evasion chance, +30% enmity generation, and 20% movement speed for 30 seconds.","The beast gains +20% evasion chance, +30% enmity generation, and 20% movement speed for 30 seconds.","UntouchableInstinct/BeastEvasion/Untouchable Instinct rank 1","UntouchableInstinct1","UntouchableInstinct1: UntouchableInstinctAbilityDefinition.cs name='Untouchable Instinct' level=1 skill=BeastMastery activation=Casted FP=- STM=10 cast=0 cooldown=45","UntouchableInstinct1: PASS exact Bible text TLK 5310","UntouchableInstinct1: PASS exact Bible text TLK 5310",""
